;Итерация;Лейер;Выплаты;Доля_в_выплатах;Восст_прем
1299;325;3;0,0;0,0;0,0
1300;326;0;3958686,01;0,0;0,0
1301;326;1;7874228,52;1600000,0;140280,0
1302;326;2;502696,0;2696,0;47,99
1303;326;3;0,0;0,0;0,0
1304;327;0;4851471,29;0,0;0,0
1305;327;1;8320893,9;1600000,0;140280,0
1306;327;2;3110431,5;110431,5;1965,68
1307;327;3;0,0;0,0;0,0
1308;328;0;4053824,8400000003;0,0;0,0
1309;328;1;9672444,68;1600000,0;140280,0
1310;328;2;1508088,0;8088,0;143,97
1311;328;3;0,0;0,0;0,0
1312;329;0;5109805,8;0,0;0,0
1313;329;1;6775624,96;1600000,0;140280,0
1314;329;2;3518872,0;18872,0;335,92
1315;329;3;0,0;0,0;0,0
1316;330;0;3309788,09;0,0;0,0
1317;330;1;7541017,469999999;1600000,0;140280,0
1318;330;2;2513480,0;13480,0;239,94
1319;330;3;0,0;0,0;0,0
1320;331;0;5175985,719999999;0,0;0,0
1321;331;1;6664243,760000001;1600000,0;140280,0
1322;331;2;1508088,0;8088,0;143,97
1323;331;3;0,0;0,0;0,0
1324;332;0;3258984,1999999997;0,0;0,0
1325;332;1;7032333,95;1600000,0;140280,0
1326;332;2;1005392,0;5392,0;95,98
1327;332;3;0,0;0,0;0,0
1328;333;0;4442778,74;0,0;0,0
1329;333;1;7877200,25;1600000,0;140280,0
1330;333;2;1005392,0;5392,0;95,98
1331;333;3;0,0;0,0;0,0
1332;334;0;3989243,4500000007;0,0;0,0
1333;334;1;7454652,14;1600000,0;140280,0
1334;334;2;1005392,0;5392,0;95,98
1335;334;3;0,0;0,0;0,0
1336;335;0;4923142,56;0,0;0,0
1337;335;1;6939219,92;1600000,0;140280,0
1338;335;2;1602343,5;102343,5;1821,71
1339;335;3;0,0;0,0;0,0
1340;336;0;4055263,96;0,0;0,0
1341;336;1;6949234,11;1600000,0;140280,0
1342;336;2;2607735,5;107735,5;1917,69
1343;336;3;0,0;0,0;0,0
1344;337;0;3359875,8600000003;0,0;0,0
1345;337;1;8408877,34;1600000,0;140280,0
1346;337;2;2128666,21;128666,20999999996;2290,26
1347;337;3;0,0;0,0;0,0
1348;338;0;4197362,34;0,0;0,0
1349;338;1;7902444,55;1600000,0;140280,0
1350;338;2;1005392,0;5392,0;95,98
1351;338;3;0,0;0,0;0,0
1352;339;0;4789700,600000001;0,0;0,0
1353;339;1;7134212,009999999;1600000,0;140280,0
1354;339;2;2105039,5;105039,5;1869,7
1355;339;3;0,0;0,0;0,0
1356;340;0;4302834,48;0,0;0,0
1357;340;1;7553754,029999999;1600000,0;140280,0
1358;340;2;1759436,0;259436,0;4617,96
1359;340;3;0,0;0,0;0,0
1360;341;0;5339410,85;0,0;0,0
1361;341;1;4700419,86;1600000,0;140280,0
1362;341;2;0,0;0,0;0,0
1363;341;3;0,0;0,0;0,0
1364;342;0;4162015,37;0,0;0,0
1365;342;1;5825188,01;1600000,0;140280,0
1366;342;2;2513480,0;13480,0;239,94
1367;342;3;0,0;0,0;0,0
1368;343;0;5242505,97;0,0;0,0
1369;343;1;6766301,390000001;1600000,0;140280,0
1370;343;2;2513480,0;13480,0;239,94
1371;343;3;0,0;0,0;0,0
1372;344;0;4456167,769999999;0,0;0,0
1373;344;1;10150929,860000001;1600000,0;140280,0
1374;344;2;1508088,0;1008088,0;17943,97
1375;344;3;6351582,01;3500000,0;150500,0
1376;345;0;4960566,280000001;0,0;0,0
1377;345;1;7359092,219999998;1600000,0;140280,0
1378;345;2;0,0;0,0;0,0
1379;345;3;0,0;0,0;0,0
1380;346;0;5386475,680000001;0,0;0,0
1381;346;1;8144140,8100000005;1600000,0;140280,0
1382;346;2;3016176,0;16176,0;287,93
1383;346;3;0,0;0,0;0,0
1384;347;0;4220330,04;0,0;0,0
1385;347;1;9951443,23;1600000,0;140280,0
1386;347;2;3518872,0;18872,0;335,92
1387;347;3;0,0;0,0;0,0
1388;348;0;4611285,929999999;0,0;0,0
1389;348;1;9168934,239999998;1600000,0;140280,0
1390;348;2;2010784,0;10784,0;191,96
1391;348;3;0,0;0,0;0,0
1392;349;0;4261048,45;0,0;0,0
1393;349;1;8444376,94;1600000,0;140280,0
1394;349;2;1508088,0;8088,0;143,97
1395;349;3;0,0;0,0;0,0
1396;350;0;4363440,41;0,0;0,0
1397;350;1;7629601,72;1600000,0;140280,0
1398;350;2;2105039,5;105039,5;1869,7
1399;350;3;0,0;0,0;0,0
1400;351;0;4621133,4;0,0;0,0
1401;351;1;8466760,08;1600000,0;140280,0
1402;351;2;2010784,0;10784,0;191,96
1403;351;3;0,0;0,0;0,0
1404;352;0;4641897,0;0,0;0,0
1405;352;1;6245117,56;1600000,0;140280,0
1406;352;2;1508088,0;8088,0;143,97
1407;352;3;0,0;0,0;0,0
1408;353;0;5218931,74;0,0;0,0
1409;353;1;10324425,71;1600000,0;140280,0
1410;353;2;502696,0;2696,0;47,99
1411;353;3;0,0;0,0;0,0
1412;354;0;4265121,45;0,0;0,0
1413;354;1;9503234,25;1600000,0;140280,0
1414;354;2;1099647,5;99647,5;1773,73
1415;354;3;0,0;0,0;0,0
1416;355;0;4188866,8000000003;0,0;0,0
1417;355;1;5110065,260000001;1600000,0;140280,0
1418;355;2;2631362,21;131362,20999999996;2338,25
1419;355;3;0,0;0,0;0,0
1420;356;0;4534534,02;0,0;0,0
1421;356;1;6893940,73;1600000,0;140280,0
1422;356;2;1005392,0;5392,0;95,98
1423;356;3;0,0;0,0;0,0
1424;357;0;4964130,32;0,0;0,0
1425;357;1;7300058,23;1600000,0;140280,0
1426;357;2;1005392,0;5392,0;95,98
1427;357;3;0,0;0,0;0,0
1428;358;0;4197390,970000001;0,0;0,0
1429;358;1;8330099,669999999;1600000,0;140280,0
1430;358;2;1005392,0;5392,0;95,98
1431;358;3;0,0;0,0;0,0
1432;359;0;3503419,08;0,0;0,0
1433;359;1;7744667,999999999;1600000,0;140280,0
1434;359;2;2010784,0;10784,0;191,96
1435;359;3;0,0;0,0;0,0
1436;360;0;4277811,57;0,0;0,0
1437;360;1;6899834,389999999;1600000,0;140280,0
1438;360;2;2105039,5;105039,5;1869,7
1439;360;3;0,0;0,0;0,0
1440;361;0;3915816,76;0,0;0,0
1441;361;1;6648117,69;1600000,0;140280,0
1442;361;2;1005392,0;5392,0;95,98
1443;361;3;0,0;0,0;0,0
1444;362;0;4048151,6500000004;0,0;0,0
1445;362;1;6388763,550000001;1600000,0;140280,0
1446;362;2;3613127,5;113127,5;2013,67
1447;362;3;0,0;0,0;0,0
1448;363;0;4385552,12;0,0;0,0
1449;363;1;7609840,650000001;1600000,0;140280,0
1450;363;2;2532331,1;32331,099999999977;575,49
1451;363;3;0,0;0,0;0,0
1452;364;0;4438110,42;0,0;0,0
1453;364;1;7686707,209999999;1600000,0;140280,0
1454;364;2;4115823,5;115823,5;2061,66
1455;364;3;0,0;0,0;0,0
1456;365;0;5081218,669999999;0,0;0,0
1457;365;1;9117465,710000003;1600000,0;140280,0
1458;365;2;502696,0;2696,0;47,99
1459;365;3;0,0;0,0;0,0
1460;366;0;4391390,74;0,0;0,0
1461;366;1;8568636,01;1600000,0;140280,0
1462;366;2;1005392,0;5392,0;95,98
1463;366;3;0,0;0,0;0,0
1464;367;0;4716126,82;0,0;0,0
1465;367;1;8498953,53;1600000,0;140280,0
1466;367;2;2513480,0;13480,0;239,94
1467;367;3;0,0;0,0;0,0
1468;368;0;4148929,12;0,0;0,0
1469;368;1;8286608,6;1600000,0;140280,0
1470;368;2;2639154,0;139154,0;2476,94
1471;368;3;0,0;0,0;0,0
1472;369;0;4777492,85;0,0;0,0
1473;369;1;10108833,129999999;1600000,0;140280,0
1474;369;2;1005392,0;1005392,0;17895,98
1475;369;3;6351582,01;3500000,0;150500,0
1476;370;0;4782162,52;0,0;0,0
1477;370;1;9234856,84;1600000,0;140280,0
1478;370;2;502696,0;2696,0;47,99
1479;370;3;0,0;0,0;0,0
1480;371;0;4057853,86;0,0;0,0
1481;371;1;7549162,040000001;1600000,0;140280,0
1482;371;2;1508088,0;8088,0;143,97
1483;371;3;0,0;0,0;0,0
1484;372;0;4626894,99;0,0;0,0
1485;372;1;9963208,82;1600000,0;140280,0
1486;372;2;2513480,0;1013480,0;18039,94
1487;372;3;6351582,01;3500000,0;150500,0
1488;373;0;3660269,98;0,0;0,0
1489;373;1;7537839,27;1600000,0;140280,0
1490;373;2;2733409,5;233409,5;4154,69
1491;373;3;0,0;0,0;0,0
1492;374;0;4496539,0200000005;0,0;0,0
1493;374;1;5710331,930000001;1600000,0;140280,0
1494;374;2;1005392,0;1005392,0;17895,98
1495;374;3;6351582,01;3500000,0;150500,0
1496;375;0;3904615,12;0,0;0,0
1497;375;1;9052223,930000002;1600000,0;140280,0
1498;375;2;502696,0;2696,0;47,99
1499;375;3;0,0;0,0;0,0
1500;376;0;3342666,96;0,0;0,0
1501;376;1;11046974,14;1600000,0;140280,0
1502;376;2;1005392,0;1005392,0;17895,98
1503;376;3;6351582,01;3500000,0;150500,0
1504;377;0;4181096,19;0,0;0,0
1505;377;1;9137560,1;1600000,0;140280,0
1506;377;2;502696,0;2696,0;47,99
1507;377;3;0,0;0,0;0,0
1508;378;0;4008135,440000001;0,0;0,0
1509;378;1;10356434,25;1600000,0;140280,0
1510;378;2;2136458,0;136458,0;2428,95
1511;378;3;0,0;0,0;0,0
1512;379;0;4667050,989999999;0,0;0,0
1513;379;1;6877510,109999999;1600000,0;140280,0
1514;379;2;2254340,21;254340,20999999996;4527,26
1515;379;3;0,0;0,0;0,0
1516;380;0;4145790,159999999;0,0;0,0
1517;380;1;5439575,33;1600000,0;140280,0
1518;380;2;1508088,0;8088,0;143,97
1519;380;3;0,0;0,0;0,0
1520;381;0;3421642,6399999997;0,0;0,0
1521;381;1;7515837,87;1600000,0;140280,0
1522;381;2;502696,0;2696,0;47,99
1523;381;3;0,0;0,0;0,0
1524;382;0;3435121,31;0,0;0,0
1525;382;1;9756672,120000001;1600000,0;140280,0
1526;382;2;3016176,0;16176,0;287,93
1527;382;3;0,0;0,0;0,0
1528;383;0;5084712,02;0,0;0,0
1529;383;1;7919908,61;1600000,0;140280,0
1530;383;2;502696,0;2696,0;47,99
1531;383;3;0,0;0,0;0,0
1532;384;0;4075638,67;0,0;0,0
1533;384;1;6771543,210000002;1600000,0;140280,0
1534;384;2;2513480,0;13480,0;239,94
1535;384;3;0,0;0,0;0,0
1536;385;0;4664291,85;0,0;0,0
1537;385;1;10197058,1;1600000,0;140280,0
1538;385;2;502696,0;2696,0;47,99
1539;385;3;0,0;0,0;0,0
1540;386;0;4572788,85;0,0;0,0
1541;386;1;6846838,33;1600000,0;140280,0
1542;386;2;2513480,0;13480,0;239,94
1543;386;3;0,0;0,0;0,0
1544;387;0;4952321,11;0,0;0,0
1545;387;1;7036740,460000001;1600000,0;140280,0
1546;387;2;0,0;0,0;0,0
1547;387;3;0,0;0,0;0,0
1548;388;0;3861110,05;0,0;0,0
1549;388;1;6015025,85;1600000,0;140280,0
1550;388;2;1099647,5;99647,5;1773,73
1551;388;3;0,0;0,0;0,0
1552;389;0;4884213,29;0,0;0,0
1553;389;1;6741704,239999999;1600000,0;140280,0
1554;389;2;0,0;0,0;0,0
1555;389;3;0,0;0,0;0,0
1556;390;0;4912855,54;0,0;0,0
1557;390;1;9003037,09;1600000,0;140280,0
1558;390;2;1131066,0;131066,0;2332,97
1559;390;3;0,0;0,0;0,0
1560;391;0;5076125,590000002;0,0;0,0
1561;391;1;10931013,24;1600000,0;140280,0
1562;391;2;502696,0;2696,0;47,99
1563;391;3;0,0;0,0;0,0
1564;392;0;4760817,890000001;0,0;0,0
1565;392;1;6233213,830000001;1600000,0;140280,0
1566;392;2;2010784,0;10784,0;191,96
1567;392;3;0,0;0,0;0,0
1568;393;0;4371319,77;0,0;0,0
1569;393;1;7808220,900000001;1600000,0;140280,0
1570;393;2;0,0;0,0;0,0
1571;393;3;0,0;0,0;0,0
1572;394;0;5040744,47;0,0;0,0
1573;394;1;7995772,960000001;1600000,0;140280,0
1574;394;2;2105039,5;105039,5;1869,7
1575;394;3;0,0;0,0;0,0
1576;395;0;3496244,0700000003;0,0;0,0
1577;395;1;8776579,280000001;1600000,0;140280,0
1578;395;2;2010784,0;10784,0;191,96
1579;395;3;0,0;0,0;0,0
1580;396;0;4688279,62;0,0;0,0
1581;396;1;6100049,339999999;1600000,0;140280,0
1582;396;2;3644546,0;144546,0;2572,92
1583;396;3;0,0;0,0;0,0
1584;397;0;4039351,65;0,0;0,0
1585;397;1;9727860,370000001;1600000,0;140280,0
1586;397;2;1633762,0;133762,0;2380,96
1587;397;3;0,0;0,0;0,0
1588;398;0;3618376,1499999994;0,0;0,0
1589;398;1;8506252,46;1600000,0;140280,0
1590;398;2;502696,0;2696,0;47,99
1591;398;3;0,0;0,0;0,0
1592;399;0;4350662,58;0,0;0,0
1593;399;1;8727593,18;1600000,0;140280,0
1594;399;2;2607735,5;107735,5;1917,69
1595;399;3;0,0;0,0;0,0
1596;400;0;3764632,940000001;0,0;0,0
1597;400;1;9531650,010000002;1600000,0;140280,0
1598;400;2;2513480,0;13480,0;239,94
1599;400;3;0,0;0,0;0,0
1600;401;0;5039836,87;0,0;0,0
1601;401;1;8909244,05;1600000,0;140280,0
1602;401;2;1005392,0;5392,0;95,98
1603;401;3;0,0;0,0;0,0
1604;402;0;4601228,81;0,0;0,0
1605;402;1;6843306,15;1600000,0;140280,0
1606;402;2;2513480,0;13480,0;239,94
1607;402;3;0,0;0,0;0,0
1608;403;0;4879290,77;0,0;0,0
1609;403;1;8707599,26;1600000,0;140280,0
1610;403;2;2513480,0;13480,0;239,94
1611;403;3;0,0;0,0;0,0
1612;404;0;4714342,149999999;0,0;0,0
1613;404;1;6107137,399999999;1600000,0;140280,0
1614;404;2;2607735,5;107735,5;1917,69
1615;404;3;0,0;0,0;0,0
1616;405;0;4148640,1700000004;0,0;0,0
1617;405;1;7363843,6899999995;1600000,0;140280,0
1618;405;2;0,0;0,0;0,0
1619;405;3;0,0;0,0;0,0
1620;406;0;4179883,48;0,0;0,0
1621;406;1;8611196,51;1600000,0;140280,0
1622;406;2;2639154,0;1139154,0;20276,94
1623;406;3;6351582,01;3500000,0;150500,0
1624;407;0;4603008,32;0,0;0,0
1625;407;1;8167028,26;1600000,0;140280,0
1626;407;2;3110431,5;110431,5;1965,68
1627;407;3;0,0;0,0;0,0
1628;408;0;4331759,96;0,0;0,0
1629;408;1;6462871,8100000005;1600000,0;140280,0
1630;408;2;2105039,5;105039,5;1869,7
1631;408;3;0,0;0,0;0,0
1632;409;0;4477201,899999999;0,0;0,0
1633;409;1;6413430,77;1600000,0;140280,0
1634;409;2;1005392,0;5392,0;95,98
1635;409;3;0,0;0,0;0,0
1636;410;0;3854472,56;0,0;0,0
1637;410;1;8109675,199999999;1600000,0;140280,0
1638;410;2;1099647,5;99647,5;1773,73
1639;410;3;0,0;0,0;0,0
1640;411;0;4045240,4800000004;0,0;0,0
1641;411;1;9116155,68;1600000,0;140280,0
1642;411;2;2136458,0;136458,0;2428,95
1643;411;3;0,0;0,0;0,0
1644;412;0;5053433,29;0,0;0,0
1645;412;1;9680196,76;1600000,0;140280,0
1646;412;2;1508088,0;8088,0;143,97
1647;412;3;0,0;0,0;0,0
1648;413;0;3875150,6999999997;0,0;0,0
1649;413;1;6321937,66;1600000,0;140280,0
1650;413;2;1005392,0;5392,0;95,98
1651;413;3;0,0;0,0;0,0
1652;414;0;4218806,57;0,0;0,0
1653;414;1;6878411,409999999;1600000,0;140280,0
1654;414;2;2010784,0;10784,0;191,96
1655;414;3;0,0;0,0;0,0
1656;415;0;4250908,64;0,0;0,0
1657;415;1;8373607,71;1600000,0;140280,0
1658;415;2;1508088,0;8088,0;143,97
1659;415;3;0,0;0,0;0,0
1660;416;0;3522199,82;0,0;0,0
1661;416;1;6883350,920000001;1600000,0;140280,0
1662;416;2;1005392,0;5392,0;95,98
1663;416;3;0,0;0,0;0,0
1664;417;0;4310170,7;0,0;0,0
1665;417;1;6263264,24;1600000,0;140280,0
1666;417;2;1602343,5;102343,5;1821,71
1667;417;3;0,0;0,0;0,0
1668;418;0;4232846,62;0,0;0,0
1669;418;1;9319696,31;1600000,0;140280,0
1670;418;2;1602343,5;102343,5;1821,71
1671;418;3;0,0;0,0;0,0
1672;419;0;3828286,86;0,0;0,0
1673;419;1;9100063,14;1600000,0;140280,0
1674;419;2;502696,0;2696,0;47,99
1675;419;3;0,0;0,0;0,0
1676;420;0;4189694,7399999998;0,0;0,0
1677;420;1;8589202,85;1600000,0;140280,0
1678;420;2;1005392,0;5392,0;95,98
1679;420;3;0,0;0,0;0,0
1680;421;0;4396331,34;0,0;0,0
1681;421;1;8177092,029999999;1600000,0;140280,0
1682;421;2;1099647,5;99647,5;1773,73
1683;421;3;0,0;0,0;0,0
1684;422;0;4198691,53;0,0;0,0
1685;422;1;8514080,299999999;1600000,0;140280,0
1686;422;2;2010784,0;10784,0;191,96
1687;422;3;0,0;0,0;0,0
1688;423;0;4401479,39;0,0;0,0
1689;423;1;6652671,880000001;1600000,0;140280,0
1690;423;2;3518872,0;18872,0;335,92
1691;423;3;0,0;0,0;0,0
1692;424;0;3973606,42;0,0;0,0
1693;424;1;10036548,290000001;1600000,0;140280,0
1694;424;2;1005392,0;5392,0;95,98
1695;424;3;0,0;0,0;0,0
1696;425;0;4284143,34;0,0;0,0
1697;425;1;8500108,84;1600000,0;140280,0
1698;425;2;2010784,0;10784,0;191,96
1699;425;3;0,0;0,0;0,0
1700;426;0;3647061,220000001;0,0;0,0
1701;426;1;6528925,48;1600000,0;140280,0
1702;426;2;3518872,0;18872,0;335,92
1703;426;3;0,0;0,0;0,0
1704;427;0;4005776,4899999998;0,0;0,0
1705;427;1;7931939,92;1600000,0;140280,0
1706;427;2;1005392,0;5392,0;95,98
1707;427;3;0,0;0,0;0,0
1708;428;0;4036790,8000000003;0,0;0,0
1709;428;1;8367305,7;1600000,0;140280,0
1710;428;2;2010784,0;10784,0;191,96
1711;428;3;0,0;0,0;0,0
1712;429;0;4143445,1399999997;0,0;0,0
1713;429;1;7608369,300000001;1600000,0;140280,0
1714;429;2;2607735,5;107735,5;1917,69
1715;429;3;0,0;0,0;0,0
1716;430;0;4462258,29;0,0;0,0
1717;430;1;8656153,440000001;1600000,0;140280,0
1718;430;2;1508088,0;8088,0;143,97
1719;430;3;0,0;0,0;0,0
1720;431;0;4202053,88;0,0;0,0
1721;431;1;8809554,59;1600000,0;140280,0
1722;431;2;1508088,0;8088,0;143,97
1723;431;3;0,0;0,0;0,0
1724;432;0;4417663,050000001;0,0;0,0
1725;432;1;6116283,42;1600000,0;140280,0
1726;432;2;1508088,0;8088,0;143,97
1727;432;3;0,0;0,0;0,0
1728;433;0;3701883,74;0,0;0,0
1729;433;1;7029495,16;1600000,0;140280,0
1730;433;2;2607735,5;107735,5;1917,69
1731;433;3;0,0;0,0;0,0
1732;434;0;4168081,86;0,0;0,0
1733;434;1;9602027,229999997;1600000,0;140280,0
1734;434;2;1508088,0;8088,0;143,97
1735;434;3;0,0;0,0;0,0
1736;435;0;3963763,04;0,0;0,0
1737;435;1;8360610,7700000005;1600000,0;140280,0
1738;435;2;1005392,0;5392,0;95,98
1739;435;3;0,0;0,0;0,0
1740;436;0;4226504,99;0,0;0,0
1741;436;1;8556582,46;1600000,0;140280,0
1742;436;2;1508088,0;8088,0;143,97
1743;436;3;0,0;0,0;0,0
1744;437;0;4285313,579999999;0,0;0,0
1745;437;1;8149388,180000001;1600000,0;140280,0
1746;437;2;1508088,0;8088,0;143,97
1747;437;3;0,0;0,0;0,0
1748;438;0;4728907,56;0,0;0,0
1749;438;1;7286697,350000001;1600000,0;140280,0
1750;438;2;2029635,1;29635,099999999977;527,5
1751;438;3;0,0;0,0;0,0
1752;439;0;4795170,179999999;0,0;0,0
1753;439;1;9116969,52;1600000,0;140280,0
1754;439;2;1005392,0;5392,0;95,98
1755;439;3;0,0;0,0;0,0
1756;440;0;4650627,89;0,0;0,0
1757;440;1;9135080,57;1600000,0;140280,0
1758;440;2;2010784,0;10784,0;191,96
1759;440;3;0,0;0,0;0,0
1760;441;0;4337471,76;0,0;0,0
1761;441;1;8829269,65;1600000,0;140280,0
1762;441;2;1508088,0;8088,0;143,97
1763;441;3;0,0;0,0;0,0
1764;442;0;4100367,8900000006;0,0;0,0
1765;442;1;7281904,350000001;1600000,0;140280,0
1766;442;2;1508088,0;8088,0;143,97
1767;442;3;0,0;0,0;0,0
1768;443;0;5666130,220000001;0,0;0,0
1769;443;1;7171395,8100000005;1600000,0;140280,0
1770;443;2;1005392,0;5392,0;95,98
1771;443;3;0,0;0,0;0,0
1772;444;0;4429826,51;0,0;0,0
1773;444;1;8535773,0;1600000,0;140280,0
1774;444;2;1005392,0;5392,0;95,98
1775;444;3;0,0;0,0;0,0
1776;445;0;3222304,44;0,0;0,0
1777;445;1;8016077,08;1600000,0;140280,0
1778;445;2;502696,0;2696,0;47,99
1779;445;3;0,0;0,0;0,0
1780;446;0;3881051,8399999994;0,0;0,0
1781;446;1;9102778,21;1600000,0;140280,0
1782;446;2;1131066,0;131066,0;2332,97
1783;446;3;0,0;0,0;0,0
1784;447;0;3715229,110000001;0,0;0,0
1785;447;1;10907648,38;1600000,0;140280,0
1786;447;2;1508088,0;8088,0;143,97
1787;447;3;0,0;0,0;0,0
1788;448;0;4033395,0100000007;0,0;0,0
1789;448;1;7395845,88;1600000,0;140280,0
1790;448;2;3726234,1;226234,09999999998;4026,97
1791;448;3;0,0;0,0;0,0
1792;449;0;4017901,13;0,0;0,0
1793;449;1;9900975,530000001;1600000,0;140280,0
1794;449;2;2010784,0;10784,0;191,96
1795;449;3;0,0;0,0;0,0
1796;450;0;3760882,0299999993;0,0;0,0
1797;450;1;10682545,69;1600000,0;140280,0
1798;450;2;1005392,0;5392,0;95,98
1799;450;3;0,0;0,0;0,0
1800;451;0;3971721,34;0,0;0,0
1801;451;1;9208262,679999998;1600000,0;140280,0
1802;451;2;0,0;0,0;0,0
1803;451;3;0,0;0,0;0,0
1804;452;0;3834260,56;0,0;0,0
1805;452;1;8887350,4;1600000,0;140280,0
1806;452;2;1005392,0;5392,0;95,98
1807;452;3;0,0;0,0;0,0
1808;453;0;4937950,76;0,0;0,0
1809;453;1;6785853,49;1600000,0;140280,0
1810;453;2;1508088,0;8088,0;143,97
1811;453;3;0,0;0,0;0,0
1812;454;0;3926335,4099999997;0,0;0,0
1813;454;1;6227511,200000001;1600000,0;140280,0
1814;454;2;1508088,0;8088,0;143,97
1815;454;3;0,0;0,0;0,0
1816;455;0;4194239,7000000007;0,0;0,0
1817;455;1;6640013,2299999995;1600000,0;140280,0
1818;455;2;1005392,0;5392,0;95,98
1819;455;3;0,0;0,0;0,0
1820;456;0;3449846,77;0,0;0,0
1821;456;1;8209804,7;1600000,0;140280,0
1822;456;2;4021568,0;21568,0;383,91
1823;456;3;0,0;0,0;0,0
1824;457;0;5382019,66;0,0;0,0
1825;457;1;9641743,26;1600000,0;140280,0
1826;457;2;1508088,0;8088,0;143,97
1827;457;3;0,0;0,0;0,0
1828;458;0;4224624,77;0,0;0,0
1829;458;1;8718049,59;1600000,0;140280,0
1830;458;2;1508088,0;8088,0;143,97
1831;458;3;0,0;0,0;0,0
1832;459;0;3765003,3199999994;0,0;0,0
1833;459;1;8105801,76;1600000,0;140280,0
1834;459;2;2532331,1;32331,099999999977;575,49
1835;459;3;0,0;0,0;0,0
1836;460;0;4238470,209999999;0,0;0,0
1837;460;1;8172599,89;1600000,0;140280,0
1838;460;2;3236105,5;236105,5;4202,68
1839;460;3;0,0;0,0;0,0
1840;461;0;4377448,51;0,0;0,0
1841;461;1;9932053,200000001;1600000,0;140280,0
1842;461;2;596951,5;96951,5;1725,74
1843;461;3;0,0;0,0;0,0
1844;462;0;5100997,889999999;0,0;0,0
1845;462;1;10520795,890000002;1600000,0;140280,0
1846;462;2;3016176,0;16176,0;287,93
1847;462;3;0,0;0,0;0,0
1848;463;0;5017154,939999999;0,0;0,0
1849;463;1;7982284,05;1600000,0;140280,0
1850;463;2;1099647,5;99647,5;1773,73
1851;463;3;0,0;0,0;0,0
1852;464;0;4066085,7199999997;0,0;0,0
1853;464;1;7919988,9;1600000,0;140280,0
1854;464;2;1508088,0;8088,0;143,97
1855;464;3;0,0;0,0;0,0
1856;465;0;5189244,26;0,0;0,0
1857;465;1;6839061,29;1600000,0;140280,0
1858;465;2;1005392,0;5392,0;95,98
1859;465;3;0,0;0,0;0,0
1860;466;0;4203769,6;0,0;0,0
1861;466;1;8142028,33;1600000,0;140280,0
1862;466;2;1099647,5;99647,5;1773,73
1863;466;3;0,0;0,0;0,0
1864;467;0;3665121,630000001;0,0;0,0
1865;467;1;8228029,720000001;1600000,0;140280,0
1866;467;2;1005392,0;5392,0;95,98
1867;467;3;0,0;0,0;0,0
1868;468;0;4574388,96;0,0;0,0
1869;468;1;9605298,530000001;1600000,0;140280,0
1870;468;2;502696,0;2696,0;47,99
1871;468;3;0,0;0,0;0,0
1872;469;0;4611169,449999999;0,0;0,0
1873;469;1;5905736,489999999;1600000,0;140280,0
1874;469;2;2010784,0;10784,0;191,96
1875;469;3;0,0;0,0;0,0
1876;470;0;4856400,58;0,0;0,0
1877;470;1;7971022,61;1600000,0;140280,0
1878;470;2;1508088,0;8088,0;143,97
1879;470;3;0,0;0,0;0,0
1880;471;0;3989380,06;0,0;0,0
1881;471;1;7849160,08;1600000,0;140280,0
1882;471;2;2010784,0;10784,0;191,96
1883;471;3;0,0;0,0;0,0
1884;472;0;3690907,84;0,0;0,0
1885;472;1;7490381,7299999995;1600000,0;140280,0
1886;472;2;1005392,0;5392,0;95,98
1887;472;3;0,0;0,0;0,0
1888;473;0;4110286,309999999;0,0;0,0
1889;473;1;8310425,99;1600000,0;140280,0
1890;473;2;1005392,0;5392,0;95,98
1891;473;3;0,0;0,0;0,0
1892;474;0;4941531,859999999;0,0;0,0
1893;474;1;8897113,07;1600000,0;140280,0
1894;474;2;3613127,5;113127,5;2013,67
1895;474;3;0,0;0,0;0,0
1896;475;0;4119141,14;0,0;0,0
1897;475;1;7912514,279999999;1600000,0;140280,0
1898;475;2;1005392,0;5392,0;95,98
1899;475;3;0,0;0,0;0,0
1900;476;0;3982738,0199999986;0,0;0,0
1901;476;1;8410012,58;1600000,0;140280,0
1902;476;2;1005392,0;5392,0;95,98
1903;476;3;0,0;0,0;0,0
1904;477;0;4984612,1;0,0;0,0
1905;477;1;7864657,0200000005;1600000,0;140280,0
1906;477;2;0,0;0,0;0,0
1907;477;3;0,0;0,0;0,0
1908;478;0;4848062,729999999;0,0;0,0
1909;478;1;8096416,309999999;1600000,0;140280,0
1910;478;2;1508088,0;8088,0;143,97
1911;478;3;0,0;0,0;0,0
1912;479;0;4112164,16;0,0;0,0
1913;479;1;7861738,7299999995;1600000,0;140280,0
1914;479;2;2010784,0;10784,0;191,96
1915;479;3;0,0;0,0;0,0
1916;480;0;3828451,42;0,0;0,0
1917;480;1;8482612,389999999;1600000,0;140280,0
1918;480;2;2105039,5;105039,5;1869,7
1919;480;3;0,0;0,0;0,0
1920;481;0;3960878,1500000004;0,0;0,0
1921;481;1;6209996,29;1600000,0;140280,0
1922;481;2;2010784,0;10784,0;191,96
1923;481;3;0,0;0,0;0,0
1924;482;0;4361558,63;0,0;0,0
1925;482;1;11053183,360000003;1600000,0;140280,0
1926;482;2;1508088,0;8088,0;143,97
1927;482;3;0,0;0,0;0,0
1928;483;0;5047409,62;0,0;0,0
1929;483;1;7782847,29;1600000,0;140280,0
1930;483;2;1508088,0;8088,0;143,97
1931;483;3;0,0;0,0;0,0
