;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188
240;230863,14;92747,41;2262,13;37702,2;36005,6;43169,02;46485,91;200663,68;27773,95;261527,59;22244,3;36445,46;302371,64;41472,42;74147,66;16463,29;27648,28;30915,8;188511,0;8294,48;124291,59;74273,33;77289,51;43860,23;133465,79;91152,12;16211,95;502696,0;44739,94;13949,81;74311,04;22623,0;25134,8;232748,25;18960,44;231617,18;119882,94;96894,65;213844,36;16714,64;64973,46;246949,41;121778,11;33969,68;16337,62;44802,78;119390,3;168026,14;37073,83;61957,28;44362,92;37450,85;153950,65;13949,81;136356,29;30790,13;43357,53;74021,99;4524,26;83070,51;28025,3;34811,7;369230,21;3267,52;301901,79;38320,37;51115,07;236055,99;233250,94;42352,14;5026,96;81228,13;17211,05;70628,79;195046,05;29992,1;154654,42;22746,99;74901,7;233627,97;39974,39;50772,3;81939,45;27396,93;319086,29;234130,66;10430,94;119464,45;38958,94;39802,97;106822,9;9739,74;255681,24;62082,96;436591,48;30036,09;151711,29;83975,35;44362,92;153447,95;441744,11;17845,71;10936,15;179462,47;160385,33;235387,4;25260,47;74524,68;3330,36;18222,73;502696,0;95386,57;365962,69;68366,66;476304,46;490882,64;75278,73;69905,96;85081,3;211817,24;502696,0;48761,51;61454,59;113106,6;87092,08;17658,45;43608,88;47655,58;66984,24;249247,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;490756,97;75349,1;502696,0;98528,42;49389,88;284525,94;118133,56;11687,68;142335,86;216033,61;36571,13;157896,81;70754,46;45619,66;24255,08;268942,36;38079,22;43483,2;51149,32;22998,34;38456,24;441835,86;84829,95;18725,43;36194,11;596951,5;38456,24;26919,37;42370,83;99156,79;85458,32;441835,86;55799,26;144525,1;25197,64;20861,88;205476,99;118510,58;106068,86;27396,93;364328,93;41095,4;49012,86;22495,65;21461,35;45101,7;86840,73;58249,9;46778,92;154704,69;52280,38;80808,38;7289,09;117307,88;15457,9;19479,47;194920,37;502696,0;30790,13;6610,45;119464,45;103052,68;342222,66;463133,82;416910,93;61551,17;228322,24;23752,39;50772,3;34434,68;62711,33;9249,61;63968,07;247077,58;502696,0;31292,83;19353,8;63842,39;43608,88;54668,19;22118,62;400284,26;36445,46;25888,84;71131,48;8797,18;20987,56;77289,51;113734,97;132963,09;44390,57;436717,15;27396,93;36319,79;239408,97;3330,36;54542,52;21741,6;8294,48;271208,26;13195,77;96531,46;628370,0;39335,96;56553,3;101481,76;19605,14;244459,13;74399,01;256370,74;98528,42;185871,85;153322,28;302371,64;20987,56;39838,66;11310,66;144650,77;8671,51;13824,14;125311,05;19353,8;18725,43;35565,74;163627,55;32549,57;46499,38;30664,46;176823,32;52406,06;50018,25;25511,82;34434,68;43734,55;163376,2;14689,13;502696,0;103681,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;502696,0;25763,17;99785,16;436591,48;90108,26;319086,29;68046,19;37702,2;174636,59;34434,68;278367,91;36696,81;98654,09;70063,26;38833,27;14077,36;21992,95;41472,42;20359,19;133842,81;63591,04;47504,77;131957,7;60917,33;6283,7;13949,81;176823,32;295710,92;125674,0;235136,05;188511,0;111849,86;18474,08;202209,47;57181,67;17091,66;30287,43;79174,62;83196,19;46625,05;36068,44;25888,84;438099,56;20359,19;117756,54;36696,81;10921,07;123914,56;48635,84;125674,0;398248,34;17343,01;43985,9;16840,32;26014,52;125674,0;22872,67;402156,8;12693,07;47253,42;48761,51;10053,92;502696,0;10682,29;113357,95;7666,11;81688,1;62711,33;179172,17;20736,21;54291,17;76409,79;26894,24;95671,57;60197,85;20987,56;103178,35;35063,05;116625,47;104686,44;122532,15;134094,16;23878,06;387955,64;15834,92;47969,77;244005,21;10305,27;52783,08;144525,1;122280,8;17312,85;381452,01;31795,52;174636,59;125674,0;35817,09;52406,06;18097,06;67185,32;317023,03;43860,23;87594,78;43234,09;502696,0;86086,69;16211,95;81688,1;96391,96;184156,36;45242,64;11939,03;53411,45;153322,28;53537,12;31418,5;134471,18;31669,85;56176,28;457327,69;47756,12;15206,55;29139,57;41849,44;257254,68;19165,29;135225,22;119641,65;2387,81;284274,59;92873,09;4398,59;9901,1;26919,37;10682,29;117505,19;16840,32;124919,96;133482,98;11813,36;106822,9;61957,28;233376,62;35126,8;66607,22;142335,86;34717,44;355547,52;93956,4;201329,75;24129,41;36571,13;28779,35;36194,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;24408,4;106822,9;61705,93;48888,29;52657,41;100287,85;23124,02;124919,96;103128,08;8922,85;181473,26;36571,13;502696,0;105943,18;73142,27;63214,02;67185,32;65601,83;125925,35;16714,64;74776,03;125674,0;22998,34;21741,6;15080,88;147666,95;411456,68;85923,14;15084,65;265297,81;195674,42;125674,0;71131,48;26894,24;402156,8;31429,71;236769,82;125988,19;16463,29;232465,27;41975,12;53034,43;36571,13;11813,36;39084,61;18976,77;131957,7;54474,65;221326,99;103052,68;59820,82;120647,04;15960,6;71144,05;84829,95;79048,95;65350,48;120018,67;103304,03;34183,33;122406,48;66732,89;194543,35;347991,31;125674,0;54416,84;17211,05;50520,95;12316,05;22998,34;47253,42;314,19;12064,7;29910,41;207472,69;58564,08;276608,47;113860,64;32172,54;17343,01;46625,05;70691,63;114991,71;450283,66;15558,44;89354,21;143920,75;12190,38;70000,42;165009,96;31732,69;106068,86;148043,97;7414,77;15080,88;351585,58;23878,06;31429,71;53160,1;41472,42;6283,7;15960,6;98528,42;49294,37;10933,64;22369,97;181473,26;38079,22;51589,18;502696,0;227218,59;36005,6;59569,48;25511,82;125674,0;27396,93;111849,86;58187,06;355547,52;38154,63;58689,76;74901,7;52280,38;16840,32;125674,0;18554,51;13509,96;37325,18;46373,71;441250,21;88600,17;100539,2;75907,1;114614,69;68869,35;85332,65;100916,22;83975,35;46499,38;27271,26;100287,85;22872,67;152191,21;125674,0;256370,74;83698,88;35314,39;12567,4;40090,01;47127,75;596951,5;18222,73;20117,89;26768,56;47253,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;296464,97;170577,32;182836,72;11541,9;222442,98;119264,63;13195,77;22244,3;11939,03;28905,02;74901,7;34183,33;10592,5;23501,04;87092,08;9802,57;13572,79;24503,92;26720,3;18222,73;36194,11;51777,69;22395,11;23249,69;8671,51;31795,52;236631,57;19479,47;13196,03;21113,23;20233,51;20610,54;31795,52;225961,85;53070,36;95009,54;167900,46;57810,04;28905,02;109085,03;3518,87;24206,04;26919,84;29910,41;103681,05;261653,27;312425,56;30036,09;280630,04;271707,19;131957,7;9440,63;90485,28;125674,0;34706,01;11872,45;30790,13;185080,73;97648,7;17594,36;80673,91;23501,04;142137,29;95386,57;43106,18;45237,61;85949,71;16211,95;19228,12;39084,61;84038,2;5655,33;134848,2;106797,77;20233,51;64596,44;62837,0;53914,15;6610,45;18348,4;115620,08;18474,08;18411,24;125674,0;8420,16;55045,21;402156,8;230046,26;21741,6;86715,06;67863,96;12167,76;19479,47;8922,85;10053,92;17845,71;91742,02;43234,09;207110,75;319588,98;96391,96;83115,88;18097,06;54291,17;66355,87;84258,13;88083,65;125674,0;114991,71;48554,15;1759,44;23865,49;8420,16;16463,29;445011,63;81059,73;11562,01;17544,09;91239,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;75140,48;23752,39;40844,05;20512,42;20296,35;41346,75;5969,52;53788,47;331150,99;20987,56;145027,8;16840,32;22118,62;33749,99;46373,71;42037,95;51274,99;192029,87;56398,72;81311,08;17091,66;40379,06;96768,98;91679,18;242927,84;106822,9;31669,85;43234,09;70188,93;73142,27;57810,04;43985,9;34434,68;42226,46;72262,55;31544,17;271455,84;30538,78;14578,18;165386,98;86040,82;117505,19;74273,33;450168,42;16965,99;41598,09;17468,69;79048,95;53914,15;94390,99;73142,27;502696,0;25134,8;25260,47;49012,86;67361,26;18411,24;4021,57;98151,39;22872,67;8758,47;137862,37;106320,2;21490,25;56301,95;19450,56;339822,5;89131,77;67612,61;502696,0;33052,26;68240,98;43594,97;75404,4;67306,16;116499,8;140377,86;135350,9;97523,02;66984,24;17343,01;11310,66;20861,88;110718,79;61328,91;141257,58;36099,04;14703,86;31418,5;66984,24;44739,94;103618,21;115934,27;98779,76;215530,91;48761,51;158682,72;262817,01;450168,42;22244,3;65224,81;30036,09;46750,73;13195,77;30312,57;65252,45;64947,18;10053,92;20987,56;7163,42;95671,57;12944,42;13007,26;78923,27;18976,77;17217,34;91113,65;63842,39;25888,84;37325,18;71131,48;233627,97;428326,5;64093,74;235387,4;49012,86;78043,55;67361,26;22948,07;23878,06;39335,96;14201,16;117714,09;20736,21;60700,54;134471,18;130631,84;75153,05;21929,16;40467,03;223699,72;31544,17;314,19;41472,42;131203,66;37029,92;28836,78;136177,83;53788,47;10682,29;68492,33;188882,3;14201,16;23878,06;115620,08;53662,8;125674,0;125674,0;50143,93;37325,18;48540,33;222442,98;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;90485,28;25951,68;15960,6;125674,0;56804,65;12693,07;628,37;33806,31;154807,75;51526,34;150808,8;96517,63;88851,52;303125,69;21992,95;97397,35;119464,45;12190,38;49641,23;502696,0;51237,29;61065,0;10179,59;52783,08;97271,68;21992,95;49389,88;194794,7;47163,81;261527,59;100870,4;32298,22;145202,14;27085,02;54291,17;317783,05;32228,47;24317,92;19730,82;59695,15;182855,67;41472,42;79802,99;86840,73;43860,23;32322,72;23978,6;112101,21;43483,2;31268,14;11310,66;22369,97;16714,64;31041,48;245567,0;20107,84;36194,11;11562,01;62962,67;102202,37;339822,5;22621,32;25386,15;24380,76;10936,15;125674,0;18976,77;125296,98;53034,43;48133,14;19043,38;16588,97;283332,03;125674,0;29142,54;13195,77;101167,57;118133,56;149803,41;153196,61;16211,95;89731,24;63339,7;11687,68;42980,51;103681,05;67863,96;59946,5;122280,8;201329,75;45158,29;165638,33;19605,14;27145,58;145016,49;256315,37;502696,0;41158,24;20610,54;85458,32;9676,9;27193,42;12693,07;46500,64;111724,19;37450,85;441987,99;39802,97;28842,18;28402,32;222442,98;16840,32;17091,66;14201,16;21364,58;66607,22;23249,69;42100,79;63591,04;52531,73;39400,06;134471,18;87469,1;46625,05;66041,69;11939,03;229553,61;57391,7;51274,99;11813,36;33660,52;202460,81;46499,38;181975,95;57181,67;63716,72;105006,91;85081,3;9174,2;105943,18;11276,73;96531,46;24380,76;42006,64;55924,93;110090,42;18348,4;36005,6;149426,39;211633,61;6158,03;19856,49;75027,38;71382,83;9676,9;73142,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;116122,78;203340,53;20107,84;37702,2;99156,79;15834,92;43357,53;123914,56;207362,1;20107,84;596951,5;20820,1;63731,8;77415,18;441987,99;207362,1;83321,86;48007,47;20861,88;31795,52;44991,29;59407,36;62962,67;42100,79;36696,81;502696,0;6351582,01;119390,3;109569,81;14201,16;68349,06;98528,42;29992,1;95637,91;75530,07;502696,0;54291,17;97648,7;9802,57;31556,74;160360,02;8420,16;41975,12;56553,3;22746,99;37576,53;49012,86;212137,71;113860,64;86840,73;25637,5;103304,03;135350,9;81311,08;37325,18;74147,66;20233,51;104309,42;65224,81;18104,23;149300,71;16588,97;60449,19;56398,72;107325,6;502696,0;17343,01;17594,36;9551,22;191275,83;26391,54;32046,87;163376,2;80619,87;52505,53;18222,73;15457,9;107702,62;9111,37;43357,53;12818,75;134596,85;94129,83;33554,96;12693,07;214888,24;45493,99;22181,46;13197,27;15080,88;103304,03;12190,38;11562,01;100633,46;114823,87;64973,46;21113,23;502696,0;151273,79;19039,61;457327,69;221326,99;41158,24;61033,05;254615,52;49264,21;26920,16;25197,64;65099,13;46499,38;45242,64;22118,62;119390,3;106822,9;238819,56;41723,77;319086,29;118761,93;273269,32;54291,17;173053,1;444508,94;502696,0;44398,11;32423,89;41723,77;14452,51;135304,4;99381,74;67185,32;115117,38;111095,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;126553,72;34434,68;122909,17;141257,58;97020,33;42980,51;24255,08;106445,88;15206,55;30036,09;26894,24;39838,66;125674,0;142335,86;228868,8;42729,16;37576,53;111095,82;38958,94;7226,26;132209,05;159304,36;180719,21;28653,67;31976,87;18554,51;119578,81;129569,89;36948,16;15457,9;102795,05;115117,38;85961,02;32549,57;47630,45;46625,05;147541,28;39335,96;18222,73;125674,0;104560,77;103178,35;9174,2;473076,47;205476,99;80180,01;13195,77;100413,53;55547,91;20610,54;19353,8;125674,0;29533,39;46750,73;58036,5;48887,19;33052,26;82002,29;20736,21;21364,58;36948,16;20861,88;218760,73;55924,93;27773,95;33052,26;43885,36;107325,6;490882,64;116122,78;502696,0;62837,0;100023,94;88331,54;232622,57;117379,52;41849,44;38633,44;22621,32;158600,59;135350,9;502696,0;28707,32;85081,3;1734,3;90011,65;8168,81;29156,37;205476,99;119464,45;109210,71;171042,31;484478,9;259139,79;78923,27;157439,36;17424,7;195184,93;23501,04;82567,82;43985,9;122532,15;30413,11;16840,32;26140,19;111095,82;68492,33;317394,71;26919,84;42603,49;91616,35;134332,94;51589,18;39838,66;43608,88;15994,53;88348,82;11813,36;24524,02;23056,4;13197,03;26079,87;325955,63;13197,03;14829,53;21113,23;50269,6;257254,68;18725,43;502696,0;36696,81;76409,79;35063,05;104183,75;34560,35;66984,24;60197,85;33806,31;54958,5;98654,09;11184,99;78923,27;11626,73;256123,61;7791,79;33931,98;24524,02;39084,61;85081,3;33818,87;252604,74;244561,6;42100,79;87354,2;131706,35;14452,51;61580,26;12316,05;48887,19;181069,13;20459,73;110833,13;42100,79;10797,91;23403,64;42352,14;;;;;;;;;;;;;;;;;;;;;;;
249;23124,02;52873,79;40605,27;115620,08;32298,22;35113,32;15960,6;100664,87;68366,66;38173,48;25637,5;125674,0;49691,5;2010,78;21492,84;40969,72;292317,72;119264,63;35565,74;314,19;60449,19;30790,13;46122,36;49138,53;60700,54;14201,16;173744,31;502696,0;123411,87;45871,01;125296,98;79048,95;140377,86;330396,95;273466,62;144525,1;62334,3;66041,69;30664,46;21741,6;400284,26;125925,35;91742,02;106194,53;87594,78;33177,94;41723,77;39335,96;18976,77;163038,87;65734,84;51777,69;78008,37;105817,51;14201,16;166497,31;3330,36;177326,01;144525,1;176446,3;16337,62;70377,44;109839,08;40969,72;17845,71;74147,66;68349,06;10933,64;17343,01;22118,62;45116,97;101481,76;18851,1;13572,79;171167,99;73016,59;10921,07;20359,19;83698,88;125674,0;431690,19;67361,26;125674,0;41472,42;173430,12;46122,36;178815,29;27773,95;52700,14;20987,56;22495,65;52280,38;179965,17;71241,35;16840,32;280630,04;12064,7;22927,34;68240,98;12316,05;225463,63;12316,05;29156,37;24757,78;50269,6;52783,08;85019,72;21238,91;68890,82;29156,37;88348,82;54474,65;59695,15;10807,96;114111,99;23249,69;29156,37;296464,97;41472,42;89605,56;33554,96;51023,64;71131,48;86398,36;43483,2;22945,56;347362,94;17367,93;302654,41;47630,45;4021,57;50897,97;375011,22;25763,17;31512,76;59569,48;13464,71;24003,73;114237,67;93325,51;46373,71;77792,21;35402,37;219301,13;124919,96;432318,56;17594,36;67185,32;42370,83;473162,61;20610,54;12316,05;108770,85;83070,51;65350,48;16840,32;53034,43;42603,49;67724,46;256315,37;64219,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;50583,79;83070,51;125674,0;38079,22;110718,79;58061,39;70377,44;47756,12;82442,14;502696,0;122909,17;441987,99;134471,18;23124,02;40592,7;106194,53;33554,96;246823,74;128313,15;252333,28;15878,91;17720,03;106068,86;120144,34;42603,49;27899,63;51589,18;62334,3;43169,02;3644,55;101137,79;26014,52;157486,99;502696,0;9676,9;23878,06;53914,15;6535,05;502696,0;59569,48;65727,5;35314,39;44488,6;10807,96;37953,55;63088,35;50018,25;10797,91;18960,44;23249,69;11310,66;15960,6;272032,68;15583,58;53662,8;65734,84;125674,0;36948,16;19856,49;110404,61;103797,3;21113,23;192281,22;126553,72;21490,25;17312,85;109839,08;32800,91;56301,95;44111,57;48007,47;37576,53;29533,39;102047,29;28345,77;395747,43;59946,5;43483,2;31544,17;160360,02;452426,4;340769,07;17343,01;46750,73;43357,53;12944,42;25944,14;285639,76;33177,94;218295,74;177439,12;65224,81;174435,51;37325,18;59569,48;36948,16;10807,96;13698,47;19881,63;125988,19;43734,55;252333,28;11310,66;17594,36;146912,91;69120,7;75781,42;52623,05;71389,83;77289,51;46876,4;42100,79;151268,77;10682,29;62962,67;22528,95;27396,93;33052,26;49522,42;85332,65;27396,93;56704,11;21238,91;80054,34;39210,29;90987,98;60197,85;131957,7;125674,0;24255,08;8922,85;45242,64;18554,51;31669,85;20673,37;163627,55;48824,35;82819,17;28213,81;125674,0;342222,66;36905,55;84201,58;29910,41;63339,7;25386,15;8168,81;25763,17;23124,02;31292,83;30413,11;13447,12;166497,31;82693,49;350002,09;16161,68;441835,86;12818,75;83070,51;100870,4;67361,26;44111,57;24380,76;;;;;;;;;;;;;;;;;;;;;;;;;;
251;67989,63;307901,3;12944,42;16588,97;35440,07;185243,48;41434,72;23249,69;20296,35;74776,03;81637,83;140588,99;50269,6;110718,79;50620,43;46499,38;25260,47;36696,81;238277,9;62837,0;40592,7;1734,3;201078,4;56930,32;20484,86;294956,88;9425,55;37199,5;39587,31;125674,0;89605,56;13195,77;11562,01;438350,91;40844,05;31669,85;60449,19;12693,07;85408,28;40215,68;95671,57;12567,4;125422,65;178582,75;8043,14;103626,68;19982,17;103429,7;41091,31;22244,3;68115,31;237272,51;214888,24;100780,47;161684,63;62837,0;75404,4;40215,68;21716,47;125674,0;70754,46;25637,5;31167,15;15583,58;78008,37;5026,96;118259,23;335119,12;79048,95;31987,69;103429,7;53537,12;31732,69;502696,0;194794,7;125674,0;35565,74;22623,53;25125,95;64093,74;42346,8;53072,81;28025,3;50772,3;57558,69;212401,63;124668,61;47163,81;152693,91;239876,48;343718,39;13197,03;26014,52;113106,6;304656,79;27396,93;10807,96;30538,78;121149,74;145119,21;271752,15;9928,25;102298,64;102424,31;13070,1;26014,52;75278,73;31418,5;103626,68;17845,71;27648,28;46778,92;352275,58;31544,17;80305,69;119641,65;26265,87;46876,4;68492,33;72639,57;46876,4;28905,02;137306,59;261653,27;110718,79;59820,82;19416,63;62962,67;57935,71;56804,65;30312,57;27219,73;119390,3;14955,21;52657,41;62762,85;46373,71;27786,52;15707,21;19228,12;101167,57;312551,24;22219,05;156087,11;9551,22;110404,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;63528,21;55296,56;261527,59;11687,68;55572,97;85019,72;66041,69;174636,59;119578,81;30287,43;44111,57;50143,93;100780,47;53070,36;34686,02;285639,76;22621,32;502696,0;143959,57;40090,01;119464,45;79551,64;314,19;29533,39;22369,97;263915,4;69120,7;134345,51;18864,66;44362,92;12944,42;70000,42;61705,93;180917,78;7289,09;26138,13;27019,91;26991,57;14568,13;74399,01;2262,13;31429,71;343592,72;46373,71;46750,73;24255,08;124668,61;16123,97;35440,07;72639,57;100780,47;44237,25;144902,12;147541,28;124668,61;88474,5;502696,0;18474,08;83321,86;16588,97;32172,54;72269,46;35954,69;11813,36;59695,15;15206,55;17657,2;113914,68;15994,53;16086,27;6283,7;95782,44;114363,34;56427,63;24169,62;52406,06;256626,31;152572,11;114614,69;49892,58;51114,13;202712,16;72938,16;31418,5;125674,0;61580,26;444508,94;64093,74;115048,26;3644,55;26014,52;95009,54;16463,29;17091,66;19730,82;6158,03;42100,79;103178,35;66858,57;9299,88;108833,68;80180,01;205099,97;125674,0;306770,23;69874,74;182855,67;38958,94;30664,46;53034,43;20070,14;13070,1;93598,68;171042,31;7666,11;36188,14;21929,16;124668,61;68366,66;25888,84;31041,48;502696,0;108833,68;97523,02;56678,97;38581,92;13824,14;80934,06;35314,39;152065,54;21364,58;190270,44;98528,42;364541,53;138835,84;13197,27;11562,01;56867,49;66732,89;8922,85;48761,51;140377,86;121149,74;43985,9;84201,58;26391,54;62275,24;49294,37;16588,97;44488,6;45242,64;86086,69;45965,27;3141,85;14467,4;21490,25;39335,96;137306,59;421887,62;466753,24;17594,36;26517,21;25253,94;130952,31;34874,54;95449,4;;;;;;;;;;;;;;;;;;;;;;;
253;13698,47;111158,65;10305,27;71948,37;23375,36;103052,68;16840,32;115620,08;77792,21;29659,06;112729,58;31041,48;99282,46;19605,14;38833,27;38079,22;85081,3;105566,16;119578,81;110404,61;46750,73;502696,0;76032,77;40935,79;14025,22;195925,77;17217,34;53662,8;140377,86;78546,25;39964,33;142514,32;69874,74;169157,2;56553,3;65099,13;21490,25;276293,38;61551,17;84038,2;256315,37;33429,28;123914,56;10179,59;10305,27;50269,6;70503,11;32322,72;27648,28;188548,7;46499,38;57684,37;44747,33;62837,0;87354,2;62547,95;98654,09;6032,35;74147,66;319086,29;81059,73;502696,0;5781,0;46750,73;40749,79;31512,76;58187,06;432318,56;54291,17;237398,19;502696,0;26517,21;38958,94;12190,38;30664,46;24380,76;120647,04;48761,51;15960,6;69874,74;502696,0;35063,05;158682,72;29533,39;111095,82;27773,95;26391,54;20233,51;19228,12;114614,69;11562,01;198954,51;86840,73;502696,0;43985,9;395747,43;107325,6;16588,97;42729,16;30790,13;105566,16;13572,79;16840,32;502696,0;82442,14;24129,41;11184,99;20987,56;79740,15;57810,04;46750,73;21113,23;115620,08;8922,85;464993,8;125674,0;65853,18;46373,71;152065,54;66858,57;42540,65;85583,99;86966,41;122909,17;140588,99;53034,43;68869,35;23249,69;98402,74;90108,26;31869,48;175943,6;29784,74;22621,32;30497,31;51589,18;27396,93;125674,0;502696,0;293514,43;322821,32;21113,23;54793,86;23375,36;20233,51;20296,35;83115,88;263915,4;10682,29;33052,26;15332,23;57056,0;48761,51;165657,81;105691,83;153447,95;22998,34;502696,0;502696,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;49294,37;502696,0;78043,55;473896,55;52531,73;152693,91;50269,6;136908,0;56804,65;122406,48;22621,32;125674,0;21917,55;18725,43;244005,21;48007,47;92095,09;11562,01;110970,14;502696,0;17544,09;65252,45;12454,29;15332,23;96894,65;53160,1;70525,11;25260,47;30036,09;66984,24;114237,67;125674,0;13698,47;36354,6;93501,46;77415,18;50720,77;39587,31;27145,58;11562,01;17845,71;62837,0;139630,73;47969,77;56553,3;90736,63;24129,41;36822,48;34937,37;137990,05;19982,17;12190,38;8043,14;19416,63;9071,63;47127,75;502696,0;16274,78;54291,17;22746,99;81185,4;15878,91;27773,95;132837,42;94381,17;98842,6;147666,95;19605,14;46876,4;221326,99;14201,16;27899,63;9802,57;276105,78;294617,56;61580,26;59569,48;39587,31;283332,03;51878,23;271455,84;52657,41;25511,82;141006,23;22369,97;334069,25;153447,95;13773,87;37765,04;14689,13;16714,64;84955,62;188548,7;165889,68;25260,47;112352,56;21741,6;53411,45;35440,07;302371,64;68995,03;10469,55;30790,13;33806,31;68995,03;15994,53;38833,27;34874,54;92549,85;195925,77;56427,63;31732,69;6158,03;502696,0;14075,49;57810,04;44865,62;47504,77;107325,6;20987,56;21461,35;129695,57;20987,56;45961,57;20987,56;90485,28;39964,33;53285,78;176335,07;132963,09;110718,79;62711,33;41598,09;55867,12;70503,11;66732,89;67361,26;137990,05;80934,06;19730,82;95763,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;88851,52;12064,7;39766,94;36194,11;177577,36;110341,77;14075,49;182730,0;9425,55;53537,12;27648,28;22528,95;45996,68;28653,67;70628,79;57810,04;106948,57;6158,03;125674,0;39084,61;52531,73;502696,0;61957,28;417489,03;38833,27;213645,8;447022,42;620578,21;314,19;42540,65;126930,74;12944,42;67235,59;74311,04;51274,99;12441,73;52783,08;80305,69;15583,58;126930,74;44111,57;66732,89;27396,93;53034,43;38154,63;39335,96;283332,03;11310,66;41158,24;21113,23;502696,0;41288,94;103548,26;179965,17;4021,57;34949,94;125674,0;133386,61;61328,91;324398,07;236141,45;28658,69;98214,23;12064,7;37450,85;92549,85;214902,54;452426,4;17211,05;103555,38;113357,95;11117,62;35565,74;164507,27;17971,38;78797,6;15258,08;195184,93;247166,3;80054,34;31976,87;24524,02;485101,64;17468,69;111849,86;45101,7;53537,12;17091,66;134848,2;44111,57;13824,14;42352,14;35565,74;71131,48;318041,94;24503,92;10807,96;40215,68;115997,1;52800,67;87092,08;67989,63;20861,88;74311,04;124919,96;103681,05;17079,1;142335,86;115117,38;72639,57;62657,29;59318,13;201832,44;40379,06;19605,14;271707,19;596951,5;27087,94;31042,11;79551,64;10053,92;84201,58;29107,74;25888,84;294956,88;59569,48;101137,79;38456,24;68492,33;125674,0;212137,71;261024,9;25386,15;77289,51;32675,24;21741,6;150808,8;17877,13;14248,6;37944,52;15960,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;33969,68;13447,12;110844,47;120540,24;145016,49;23124,02;44739,94;57935,71;4147,24;171167,99;99785,16;90736,63;138995,44;265109,3;40193,25;12567,4;65224,81;27962,47;42729,16;79048,95;423521,38;314,19;152693,91;319588,98;244058,91;13321,44;59569,48;26014,52;397129,84;97271,68;14452,51;364328,93;169282,88;40090,01;401665,46;66607,22;50720,77;42100,79;100036,5;84730,96;42477,81;230863,14;52657,41;122657,82;7917,46;52406,06;23249,69;69874,74;103555,38;27648,28;106822,9;314,19;125674,0;58438,41;16331,34;447022,42;19730,82;10933,64;62837,0;100539,2;39587,31;11687,68;201078,4;70063,26;17971,38;24380,76;11059,31;160385,33;57363,9;212514,73;23375,36;54474,65;17468,69;16450,73;4021,57;42226,46;32947,95;119641,65;60072,17;119661,13;158600,59;88600,17;207472,69;11541,9;17211,05;163627,55;173555,79;16098,84;77415,18;238277,9;23249,69;30601,62;51400,67;29533,39;292694,75;32423,89;100413,53;171042,31;288547,5;283332,03;230046,26;125674,0;169282,88;49294,37;144525,1;100413,53;18097,06;74901,7;38035,24;52531,73;48007,47;50482,47;71382,83;74414,09;46248,03;125674,0;12693,07;149426,39;292569,07;31041,48;25637,5;26768,56;502696,0;34560,35;142137,29;117253,84;441250,21;96768,98;26391,54;90108,26;24524,02;50646,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
